,NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Housing Density,Housing Availability
76,"Census Tract 103.02, Barry County, Michigan",2797.0,2625.0,2424.0,0.0,0.0,0.0,0.0,0.0,5143.0,40.0,0.0,0.0,11.0,0.0,104.0,5298.0,1371.0,273.0,35.5,1860.0,1860.0,1813.0,266600.0,2.92,,26,015,010302,5.152887882219705,159,148,424,475,188,120,0,0,351.0758776896942,2.5268817204301075
77,"Census Tract 104.01, Barry County, Michigan",1272.0,1204.0,1077.0,15.0,0.0,0.0,0.0,0.0,3178.0,66.0,48.0,0.0,0.0,30.0,53.0,3375.0,986.0,286.0,52.4,1845.0,1845.0,1432.0,174200.0,2.36,233542200.0,26,015,010401,8.474074074074075,25,91,229,295,103,239,0,0,546.6666666666666,22.384823848238483
78,"Census Tract 104.03, Barry County, Michigan",1833.0,1587.0,1537.0,0.0,20.0,0.0,0.0,0.0,3271.0,0.0,31.0,97.0,0.0,21.0,49.0,3469.0,1049.0,59.0,47.7,1842.0,1842.0,1444.0,280700.0,2.4,,26,015,010403,1.7007783222830788,11,34,393,378,79,171,0,0,530.9887575670222,21.606948968512487
79,"Census Tract 104.04, Barry County, Michigan",823.0,791.0,755.0,0.0,0.0,0.0,0.0,0.0,1500.0,24.0,0.0,78.0,0.0,0.0,86.0,1688.0,549.0,208.0,35.4,775.0,775.0,619.0,252000.0,2.73,119261000.0,26,015,010404,12.322274881516588,14,66,212,121,34,18,0,0,459.1232227488152,20.129032258064516
80,"Census Tract 105, Barry County, Michigan",1221.0,1100.0,993.0,0.0,0.0,0.0,0.0,0.0,3268.0,38.0,0.0,17.0,0.0,0.0,59.0,3382.0,900.0,185.0,51.3,1703.0,1703.0,1327.0,253400.0,2.34,,26,015,010500,5.470136014192786,60,16,225,250,96,105,0,0,503.5481963335304,22.078684674104522
81,"Census Tract 106.01, Barry County, Michigan",1785.0,1622.0,1518.0,13.0,0.0,0.0,0.0,0.0,3406.0,74.0,0.0,0.0,0.0,0.0,151.0,3631.0,887.0,338.0,51.2,1743.0,1743.0,1393.0,260300.0,2.61,,26,015,010601,9.308730377306528,10,80,164,371,192,109,0,0,480.0330487469017,20.080321285140563
82,"Census Tract 106.02, Barry County, Michigan",1278.0,1224.0,1178.0,0.0,0.0,0.0,0.0,0.0,2893.0,11.0,0.0,0.0,0.0,0.0,28.0,2932.0,942.0,57.0,48.9,1570.0,1570.0,1283.0,168900.0,2.29,325802000.0,26,015,010602,1.9440654843110503,20,97,278,245,77,176,0,0,535.4706684856753,18.280254777070063
83,"Census Tract 107, Barry County, Michigan",2172.0,2028.0,1839.0,0.0,3.0,0.0,0.0,0.0,4535.0,14.0,20.0,0.0,0.0,128.0,114.0,4811.0,1274.0,624.0,44.8,2145.0,2145.0,1864.0,168700.0,2.58,334728800.0,26,015,010700,12.970276449802537,109,161,350,477,81,115,0,0,445.8532529619622,13.1002331002331
84,"Census Tract 108, Barry County, Michigan",1430.0,1298.0,1196.0,7.0,3.0,0.0,0.0,0.0,3285.0,21.0,0.0,8.0,0.0,0.0,163.0,3477.0,938.0,401.0,42.0,1403.0,1403.0,1264.0,169700.0,2.73,,26,015,010800,11.532930687374174,49,81,333,229,88,80,0,0,403.5087719298246,9.907341411261582
85,"Census Tract 113.01, Barry County, Michigan",2336.0,1954.0,1636.0,0.0,0.0,0.0,0.0,0.0,4653.0,0.0,0.0,32.0,0.0,0.0,32.0,4717.0,1089.0,430.0,32.6,1826.0,1826.0,1791.0,111700.0,2.63,164121500.0,26,015,011301,9.115963536145856,62,292,556,221,70,89,0,0,387.1104515581938,1.9167579408543263
86,"Census Tract 113.02, Barry County, Michigan",1532.0,1462.0,1212.0,0.0,5.0,0.0,0.0,0.0,3645.0,3.0,0.0,12.0,0.0,0.0,70.0,3730.0,910.0,326.0,47.2,1631.0,1631.0,1417.0,147500.0,2.47,206333000.0,26,015,011302,8.739946380697052,80,105,244,260,85,90,0,0,437.26541554959783,13.120784794604537
87,"Census Tract 114.01, Barry County, Michigan",1115.0,1080.0,970.0,0.0,0.0,0.0,0.0,0.0,2632.0,0.0,0.0,0.0,0.0,0.0,150.0,2782.0,689.0,58.0,40.4,912.0,912.0,845.0,222500.0,3.29,,26,015,011401,2.0848310567936736,42,46,223,244,8,95,0,0,327.8217109992811,7.346491228070176
88,"Census Tract 114.02, Barry County, Michigan",1490.0,1365.0,1328.0,0.0,0.0,0.0,0.0,0.0,3271.0,5.0,14.0,0.0,0.0,0.0,82.0,3372.0,827.0,354.0,50.8,1653.0,1653.0,1571.0,190600.0,2.1,,26,015,011402,10.498220640569395,33,114,160,211,109,96,0,0,490.2135231316726,4.9606775559588625
89,"Census Tract 2803, Bay County, Michigan",591.0,494.0,455.0,0.0,0.0,0.0,0.0,0.0,1145.0,86.0,0.0,11.0,0.0,7.0,57.0,1306.0,364.0,385.0,36.1,733.0,733.0,643.0,59300.0,2.01,,26,017,280300,29.47932618683001,0,72,51,76,21,12,0,0,561.2557427258805,12.278308321964529
90,"Census Tract 2804, Bay County, Michigan",1313.0,1037.0,809.0,0.0,10.0,0.0,0.0,0.0,2315.0,50.0,32.0,56.0,0.0,0.0,193.0,2646.0,647.0,563.0,47.5,1458.0,1458.0,1273.0,81700.0,2.06,,26,017,280400,21.27739984882842,15,129,200,160,93,18,0,0,551.0204081632653,12.688614540466393
91,"Census Tract 2805, Bay County, Michigan",1474.0,1328.0,1226.0,0.0,0.0,0.0,0.0,0.0,3055.0,63.0,8.0,0.0,0.0,0.0,19.0,3145.0,733.0,392.0,43.3,1582.0,1582.0,1496.0,84800.0,2.09,137869500.0,26,017,280500,12.46422893481717,46,57,204,242,131,73,0,0,503.0206677265501,5.436156763590392
92,"Census Tract 2806, Bay County, Michigan",1327.0,1122.0,978.0,0.0,36.0,0.0,0.0,0.0,2321.0,80.0,0.0,0.0,0.0,0.0,228.0,2629.0,545.0,612.0,33.7,1095.0,1095.0,935.0,62700.0,2.79,,26,017,280600,23.278813236972233,184,73,314,168,44,45,0,0,416.5081780144542,14.61187214611872
93,"Census Tract 2807, Bay County, Michigan",1220.0,1072.0,964.0,0.0,32.0,0.0,0.0,0.0,2438.0,250.0,0.0,0.0,0.0,102.0,211.0,3001.0,512.0,1165.0,46.5,1641.0,1641.0,1441.0,64800.0,2.08,,26,017,280700,38.82039320226591,47,143,189,221,40,99,0,0,546.817727424192,12.187690432663011
94,"Census Tract 2808, Bay County, Michigan",1836.0,1630.0,1501.0,0.0,5.0,0.0,0.0,0.0,3465.0,35.0,19.0,21.0,0.0,13.0,250.0,3803.0,955.0,727.0,37.8,1571.0,1571.0,1538.0,82400.0,2.46,100041000.0,26,017,280800,19.116486983960034,142,137,271,296,35,139,0,0,413.0949250591638,2.100572883513686
95,"Census Tract 2809, Bay County, Michigan",874.0,840.0,830.0,0.0,1.0,0.0,0.0,0.0,2215.0,0.0,9.0,19.0,0.0,39.0,485.0,2767.0,672.0,648.0,41.1,1279.0,1279.0,1140.0,64900.0,2.42,58152600.0,26,017,280900,23.418865196964223,35,57,172,142,113,85,0,0,462.2334658474883,10.867865519937451
96,"Census Tract 2810, Bay County, Michigan",1854.0,1703.0,1591.0,0.0,0.0,0.0,0.0,0.0,3389.0,60.0,0.0,48.0,53.0,31.0,197.0,3778.0,994.0,938.0,33.2,1724.0,1724.0,1465.0,70200.0,2.58,78596200.0,26,017,281000,24.82795129698253,46,239,323,183,116,145,0,0,456.3260984647962,15.023201856148491
97,"Census Tract 2813, Bay County, Michigan",1449.0,1364.0,1196.0,0.0,0.0,0.0,0.0,0.0,2877.0,57.0,0.0,0.0,0.0,0.0,69.0,3003.0,746.0,399.0,33.7,1331.0,1331.0,1268.0,67500.0,2.34,75662500.0,26,017,281300,13.286713286713287,16,76,314,156,25,54,0,0,443.2234432234432,4.7332832456799405
98,"Census Tract 2851, Bay County, Michigan",1548.0,1450.0,1289.0,5.0,0.0,0.0,0.0,0.0,3170.0,32.0,8.0,0.0,0.0,34.0,133.0,3377.0,842.0,367.0,40.3,1409.0,1409.0,1386.0,97800.0,2.43,,26,017,285100,10.867633994669825,74,127,327,167,111,128,0,0,417.23423156647914,1.6323633782824698
99,"Census Tract 2852.01, Bay County, Michigan",2462.0,2209.0,2158.0,0.0,15.0,0.0,0.0,0.0,5106.0,141.0,18.0,128.0,0.0,0.0,194.0,5587.0,1304.0,1025.0,52.2,3047.0,3047.0,2891.0,145900.0,1.9,275848000.0,26,017,285201,18.346160730266693,174,177,359,465,102,142,0,0,545.3731877572937,5.119789957335084
100,"Census Tract 2852.02, Bay County, Michigan",1707.0,1552.0,1348.0,0.0,24.0,0.0,0.0,0.0,3758.0,12.0,0.0,0.0,0.0,13.0,311.0,4094.0,1150.0,848.0,42.7,1735.0,1735.0,1628.0,157700.0,2.4,194712500.0,26,017,285202,20.71323888617489,67,232,230,312,40,155,0,0,423.790913531998,6.1671469740634
101,"Census Tract 2853, Bay County, Michigan",2241.0,2119.0,1999.0,10.0,0.0,0.0,0.0,0.0,4451.0,34.0,38.0,15.0,0.0,6.0,72.0,4616.0,1247.0,413.0,44.3,1945.0,1945.0,1808.0,124600.0,2.55,,26,017,285300,8.947140381282495,57,240,277,396,91,123,0,0,421.3604852686309,7.043701799485862
102,"Census Tract 2854, Bay County, Michigan",1738.0,1492.0,1410.0,0.0,0.0,0.0,0.0,0.0,3421.0,60.0,14.0,106.0,0.0,11.0,52.0,3664.0,1001.0,270.0,48.7,1667.0,1667.0,1491.0,168800.0,2.43,,26,017,285400,7.368995633187773,44,161,206,404,77,126,0,0,454.96724890829694,10.557888422315537
103,"Census Tract 2855, Bay County, Michigan",2862.0,2609.0,2374.0,0.0,12.0,0.0,0.0,0.0,6682.0,0.0,0.0,34.0,0.0,29.0,129.0,6874.0,1910.0,515.0,50.3,2849.0,2849.0,2802.0,169200.0,2.4,408021300.0,26,017,285500,7.491998836194355,100,233,549,455,183,210,0,0,414.4602851323829,1.6497016497016497
104,"Census Tract 2856, Bay County, Michigan",3652.0,3161.0,3068.0,0.0,23.0,0.0,0.0,0.0,6879.0,0.0,7.0,63.0,0.0,71.0,158.0,7178.0,1908.0,741.0,41.5,3211.0,3211.0,3078.0,140300.0,2.32,495551600.0,26,017,285600,10.32320980774589,47,352,683,654,78,160,0,0,447.3390916689886,4.142011834319527
105,"Census Tract 2857, Bay County, Michigan",1600.0,1557.0,1511.0,0.0,18.0,0.0,0.0,0.0,3655.0,1.0,57.0,1.0,0.0,0.0,79.0,3793.0,1114.0,156.0,49.3,1729.0,1729.0,1642.0,133200.0,2.31,,26,017,285700,4.112839441075666,7,115,298,246,138,184,0,0,455.8397047192196,5.0318102949681895
106,"Census Tract 2858, Bay County, Michigan",2583.0,2392.0,2222.0,0.0,0.0,0.0,0.0,0.0,5406.0,124.0,0.0,0.0,0.0,0.0,424.0,5954.0,1710.0,1081.0,42.4,2810.0,2810.0,2597.0,128400.0,2.23,261285900.0,26,017,285800,18.155861605643263,66,343,222,347,118,121,0,0,471.95162915686933,7.580071174377225
107,"Census Tract 2859, Bay County, Michigan",2188.0,2024.0,1946.0,0.0,0.0,0.0,0.0,0.0,4758.0,73.0,0.0,0.0,0.0,8.0,461.0,5300.0,1560.0,1012.0,45.6,2487.0,2487.0,2437.0,104900.0,2.16,209433900.0,26,017,285900,19.09433962264151,159,192,370,353,26,51,0,0,469.24528301886795,2.0104543626859672
108,"Census Tract 2860, Bay County, Michigan",1326.0,1195.0,1175.0,0.0,6.0,0.0,0.0,0.0,2569.0,90.0,20.0,20.0,0.0,0.0,113.0,2812.0,847.0,383.0,51.0,1421.0,1421.0,1228.0,154000.0,2.28,,26,017,286000,13.620199146514937,108,32,184,294,124,37,0,0,505.33428165007115,13.58198451794511
109,"Census Tract 2861.01, Bay County, Michigan",1781.0,1647.0,1540.0,15.0,6.0,0.0,0.0,0.0,3918.0,0.0,0.0,13.0,0.0,0.0,25.0,3956.0,1155.0,168.0,45.1,1638.0,1638.0,1508.0,136900.0,2.61,,26,017,286101,4.246713852376137,76,77,323,429,29,157,0,0,414.05460060667343,7.936507936507936
110,"Census Tract 2861.02, Bay County, Michigan",1468.0,1402.0,1381.0,0.0,0.0,0.0,0.0,0.0,3182.0,0.0,0.0,0.0,0.0,11.0,40.0,3233.0,941.0,355.0,54.1,1648.0,1648.0,1516.0,152500.0,2.09,,26,017,286102,10.98051345499536,18,205,164,193,134,156,0,0,509.7432725023198,8.009708737864079
111,"Census Tract 2862, Bay County, Michigan",2406.0,2063.0,1866.0,0.0,4.0,0.0,0.0,0.0,4904.0,0.0,16.0,0.0,0.0,30.0,65.0,5015.0,1570.0,329.0,45.1,2294.0,2294.0,2200.0,123900.0,2.27,302156400.0,26,017,286200,6.560319042871386,104,111,538,435,91,131,0,0,457.42771684945166,4.097646033129904
112,"Census Tract 2863, Bay County, Michigan",1447.0,1338.0,1286.0,5.0,0.0,0.0,0.0,0.0,3293.0,14.0,15.0,0.0,0.0,0.0,105.0,3427.0,961.0,351.0,45.7,1614.0,1614.0,1433.0,94600.0,2.39,,26,017,286300,10.242194339072075,44,128,284,291,61,109,0,0,470.9658593522031,11.214374225526642
113,"Census Tract 2864, Bay County, Michigan",1015.0,967.0,913.0,0.0,0.0,0.0,0.0,0.0,2278.0,2.0,9.0,0.0,0.0,14.0,43.0,2346.0,707.0,192.0,46.5,1060.0,1060.0,945.0,147300.0,2.48,,26,017,286400,8.184143222506394,26,177,146,204,58,81,0,0,451.83290707587383,10.849056603773585
114,"Census Tract 2865, Bay County, Michigan",704.0,560.0,503.0,0.0,22.0,0.0,0.0,0.0,1412.0,179.0,14.0,13.0,0.0,9.0,282.0,1909.0,351.0,621.0,40.9,1056.0,1056.0,911.0,67700.0,1.82,,26,017,286500,32.53012048192771,4,103,148,80,30,20,0,0,553.1691985332635,13.731060606060606
115,"Census Tract 2866, Bay County, Michigan",2161.0,2081.0,1908.0,0.0,37.0,0.0,0.0,0.0,4772.0,28.0,0.0,0.0,0.0,0.0,37.0,4837.0,1057.0,1206.0,38.0,2518.0,2518.0,2307.0,65200.0,2.09,102273500.0,26,017,286600,24.932809592722762,17,282,431,262,44,26,0,0,520.5706016125698,8.379666401906274
116,"Census Tract 9900, Bay County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,017,990000,,0,0,0,0,0,0,0,0,,
117,"Census Tract 1.01, Benzie County, Michigan",2279.0,2105.0,1832.0,0.0,0.0,0.0,0.0,0.0,4691.0,10.0,27.0,42.0,0.0,0.0,203.0,4973.0,1237.0,214.0,38.3,1973.0,1973.0,1722.0,203400.0,2.89,,26,019,000101,4.303237482404986,46,152,352,380,101,215,0,0,396.7424090086467,12.721743537759755
118,"Census Tract 1.02, Benzie County, Michigan",1386.0,1218.0,1116.0,0.0,8.0,0.0,0.0,0.0,2865.0,2.0,30.0,24.0,0.0,94.0,78.0,3093.0,766.0,374.0,46.7,1602.0,1602.0,1125.0,159000.0,2.75,195289000.0,26,019,000102,12.09182023924992,163,67,152,245,82,158,0,0,517.9437439379243,29.775280898876407
119,"Census Tract 2, Benzie County, Michigan",1488.0,1321.0,1231.0,0.0,27.0,0.0,0.0,0.0,2837.0,5.0,28.0,0.0,0.0,143.0,23.0,3036.0,830.0,227.0,50.9,2353.0,2353.0,1201.0,255500.0,2.51,,26,019,000200,7.4769433465085635,38,82,240,243,96,105,0,0,775.0329380764164,48.95877603059923
120,"Census Tract 3, Benzie County, Michigan",621.0,496.0,477.0,0.0,23.0,0.0,0.0,0.0,1773.0,1.0,54.0,0.0,0.0,11.0,32.0,1871.0,469.0,300.0,61.8,2372.0,2372.0,848.0,274700.0,2.14,319752400.0,26,019,000300,16.034206306787812,5,53,95,64,56,70,0,0,1267.7712453233564,64.2495784148398
121,"Census Tract 4, Benzie County, Michigan",744.0,593.0,582.0,0.0,14.0,0.0,0.0,0.0,1753.0,30.0,1.0,0.0,0.0,3.0,98.0,1885.0,454.0,205.0,60.2,1728.0,1728.0,784.0,244400.0,2.22,164813700.0,26,019,000400,10.875331564986737,34,38,100,137,39,57,0,0,916.710875331565,54.629629629629626
122,"Census Tract 5, Benzie County, Michigan",1322.0,1156.0,1062.0,0.0,11.0,0.0,0.0,0.0,2812.0,25.0,128.0,0.0,0.0,22.0,81.0,3068.0,787.0,450.0,52.8,2086.0,2086.0,1137.0,194600.0,2.62,,26,019,000500,14.667535853976531,37,80,169,209,84,59,0,0,679.9217731421121,45.49376797698945
123,"Census Tract 9900, Benzie County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,019,990000,,0,0,0,0,0,0,0,0,,
124,"Census Tract 3, Berrien County, Michigan",543.0,471.0,464.0,0.0,0.0,0.0,0.0,0.0,103.0,1477.0,0.0,0.0,0.0,40.0,7.0,1627.0,454.0,434.0,37.0,798.0,798.0,662.0,33800.0,2.37,,26,021,000300,26.67486170866626,69,74,33,51,25,20,0,0,490.47326367547635,17.042606516290725
125,"Census Tract 4, Berrien County, Michigan",718.0,536.0,481.0,0.0,51.0,0.0,0.0,0.0,334.0,1568.0,0.0,0.0,0.0,0.0,37.0,1939.0,378.0,783.0,40.4,1205.0,1205.0,1082.0,180000.0,1.75,13409000.0,26,021,000400,40.38164002062919,24,100,166,87,0,21,0,0,621.4543579164517,10.207468879668049
126,"Census Tract 5, Berrien County, Michigan",887.0,847.0,677.0,0.0,0.0,0.0,0.0,0.0,39.0,2120.0,0.0,0.0,0.0,0.0,45.0,2204.0,592.0,1077.0,39.6,887.0,887.0,811.0,31300.0,2.7,,26,021,000500,48.86569872958258,75,28,55,88,5,5,0,0,402.4500907441016,8.568207440811724
127,"Census Tract 6, Berrien County, Michigan",1083.0,932.0,815.0,0.0,0.0,0.0,0.0,0.0,463.0,2558.0,0.0,0.0,0.0,0.0,29.0,3050.0,992.0,1560.0,29.8,1445.0,1445.0,1262.0,64900.0,2.42,,26,021,000600,51.147540983606554,19,135,112,207,12,30,0,0,473.77049180327873,12.664359861591695
128,"Census Tract 7, Berrien County, Michigan",1246.0,1086.0,1057.0,0.0,0.0,0.0,0.0,0.0,1724.0,863.0,10.0,76.0,0.0,85.0,156.0,2914.0,752.0,445.0,45.3,1297.0,1297.0,1221.0,141000.0,2.38,169561800.0,26,021,000700,15.271105010295127,28,186,248,143,116,82,0,0,445.0926561427591,5.859676175790286
129,"Census Tract 8.01, Berrien County, Michigan",1084.0,753.0,743.0,0.0,0.0,0.0,0.0,0.0,1914.0,124.0,0.0,73.0,0.0,1.0,39.0,2151.0,492.0,359.0,46.4,1509.0,1509.0,1214.0,434500.0,1.76,403983000.0,26,021,000801,16.68991166899117,0,106,203,212,43,109,0,0,701.5341701534171,19.54937044400265
130,"Census Tract 8.02, Berrien County, Michigan",1408.0,1244.0,1094.0,0.0,22.0,0.0,0.0,0.0,2291.0,166.0,129.0,1.0,0.0,11.0,135.0,2733.0,549.0,93.0,37.9,1460.0,1460.0,1171.0,197800.0,2.07,,26,021,000802,3.4028540065861685,20,116,309,266,37,68,0,0,534.2114892060007,19.794520547945204
131,"Census Tract 9, Berrien County, Michigan",1161.0,1077.0,1004.0,15.0,0.0,0.0,0.0,0.0,1606.0,44.0,0.0,291.0,0.0,55.0,41.0,2037.0,548.0,82.0,40.8,1144.0,1144.0,1078.0,186700.0,1.83,106692000.0,26,021,000900,4.025527736867943,17,155,199,155,10,17,0,0,561.6102110947472,5.769230769230769
132,"Census Tract 10, Berrien County, Michigan",891.0,805.0,737.0,4.0,0.0,0.0,0.0,0.0,1676.0,12.0,0.0,21.0,0.0,18.0,64.0,1791.0,593.0,25.0,46.7,950.0,950.0,875.0,208300.0,2.05,171774800.0,26,021,001000,1.3958682300390843,22,85,184,80,36,17,0,0,530.429927414852,7.894736842105263
133,"Census Tract 11, Berrien County, Michigan",1871.0,1623.0,1443.0,8.0,0.0,0.0,0.0,0.0,3794.0,55.0,0.0,281.0,0.0,0.0,23.0,4153.0,1287.0,117.0,41.9,1680.0,1680.0,1640.0,202200.0,2.53,358524000.0,26,021,001100,2.817240549000722,52,126,383,235,107,120,0,0,404.5268480616422,2.380952380952381
134,"Census Tract 13, Berrien County, Michigan",998.0,898.0,872.0,0.0,2.0,0.0,3.0,0.0,1839.0,62.0,2.0,81.0,0.0,0.0,78.0,2062.0,559.0,76.0,54.8,1161.0,1161.0,962.0,215000.0,2.14,191365000.0,26,021,001300,3.685741998060136,29,32,149,172,85,41,0,0,563.0455868089234,17.14039621016365
135,"Census Tract 14, Berrien County, Michigan",2215.0,1926.0,1815.0,0.0,0.0,0.0,0.0,0.0,3917.0,146.0,38.0,86.0,0.0,61.0,147.0,4395.0,1165.0,190.0,39.8,1864.0,1864.0,1747.0,219100.0,2.52,,26,021,001400,4.323094425483505,87,131,407,278,121,114,0,0,424.118316268487,6.276824034334765
136,"Census Tract 15, Berrien County, Michigan",1549.0,1415.0,1365.0,11.0,0.0,0.0,0.0,0.0,3024.0,65.0,0.0,52.0,0.0,22.0,166.0,3329.0,855.0,235.0,44.0,1753.0,1753.0,1497.0,243900.0,2.22,345578000.0,26,021,001500,7.059176930009012,62,90,244,296,99,72,0,0,526.5845599279063,14.603536794067312
137,"Census Tract 16, Berrien County, Michigan",1112.0,1047.0,998.0,0.0,0.0,0.0,5.0,0.0,2114.0,99.0,0.0,72.0,0.0,0.0,38.0,2323.0,669.0,150.0,45.6,951.0,951.0,895.0,226500.0,2.6,239841000.0,26,021,001600,6.457167455876023,30,84,170,219,51,68,0,0,409.38441670253985,5.888538380651945
138,"Census Tract 17, Berrien County, Michigan",2494.0,2189.0,2025.0,0.0,0.0,0.0,0.0,0.0,4428.0,0.0,0.0,114.0,0.0,79.0,200.0,4821.0,1401.0,495.0,39.9,1823.0,1823.0,1722.0,235700.0,2.8,,26,021,001700,10.267579340385812,179,152,322,508,102,31,0,0,378.13731590956235,5.540318156884257
139,"Census Tract 18, Berrien County, Michigan",2224.0,1795.0,1674.0,0.0,0.0,0.0,0.0,0.0,4497.0,89.0,3.0,116.0,0.0,0.0,403.0,5108.0,1382.0,70.0,45.5,1824.0,1824.0,1656.0,285800.0,2.98,,26,021,001800,1.370399373531715,90,30,451,317,202,161,0,0,357.08692247454974,9.210526315789473
140,"Census Tract 19, Berrien County, Michigan",783.0,736.0,614.0,1.0,0.0,0.0,0.0,0.0,1879.0,92.0,3.0,0.0,0.0,84.0,66.0,2124.0,645.0,286.0,52.9,935.0,935.0,857.0,133700.0,2.46,116112900.0,26,021,001900,13.465160075329566,18,80,135,139,46,59,0,0,440.2071563088512,8.342245989304812
141,"Census Tract 20, Berrien County, Michigan",1675.0,1543.0,1387.0,26.0,32.0,0.0,0.0,0.0,1380.0,1936.0,0.0,38.0,0.0,0.0,362.0,3716.0,997.0,1238.0,41.1,1801.0,1801.0,1618.0,103400.0,2.28,122809000.0,26,021,002000,33.315392895586655,109,36,276,274,24,152,0,0,484.6609257265877,10.161021654636313
142,"Census Tract 21, Berrien County, Michigan",679.0,583.0,475.0,2.0,40.0,0.0,0.0,0.0,873.0,1330.0,16.0,0.0,0.0,28.0,80.0,2327.0,490.0,908.0,28.3,1081.0,1081.0,941.0,59400.0,2.4,,26,021,002100,39.02019767941556,23,139,127,23,14,11,0,0,464.54662655779975,12.950971322849213
143,"Census Tract 22, Berrien County, Michigan",590.0,540.0,514.0,0.0,0.0,0.0,0.0,0.0,88.0,2624.0,0.0,0.0,0.0,0.0,10.0,2722.0,685.0,1512.0,21.5,1145.0,1145.0,1067.0,89500.0,2.54,,26,021,002200,55.54739162380602,0,110,80,51,29,0,0,0,420.6465833945628,6.812227074235808
144,"Census Tract 23, Berrien County, Michigan",723.0,606.0,440.0,0.0,13.0,0.0,0.0,0.0,782.0,661.0,26.0,0.0,37.0,300.0,98.0,1904.0,401.0,726.0,35.0,855.0,855.0,777.0,61100.0,2.45,,26,021,002300,38.13025210084034,16,92,197,83,15,0,0,0,449.05462184873954,9.12280701754386
145,"Census Tract 24, Berrien County, Michigan",844.0,733.0,673.0,0.0,0.0,0.0,0.0,0.0,1634.0,116.0,0.0,0.0,0.0,8.0,25.0,1783.0,438.0,269.0,50.2,809.0,809.0,714.0,116100.0,2.33,94467300.0,26,021,002400,15.086932136848008,33,131,98,141,27,46,0,0,453.7296690970275,11.742892459826946
146,"Census Tract 25, Berrien County, Michigan",918.0,820.0,738.0,0.0,0.0,0.0,0.0,0.0,1388.0,716.0,0.0,0.0,0.0,0.0,72.0,2176.0,758.0,753.0,40.8,1148.0,1148.0,1001.0,185800.0,2.16,,26,021,002500,34.60477941176471,68,70,70,123,57,133,0,0,527.5735294117646,12.804878048780488
147,"Census Tract 101, Berrien County, Michigan",1696.0,1541.0,1471.0,0.0,0.0,0.0,0.0,0.0,3000.0,45.0,0.0,17.0,0.0,5.0,196.0,3263.0,854.0,248.0,45.1,2080.0,2080.0,1403.0,145500.0,2.32,217354000.0,26,021,010100,7.60036775973031,78,94,223,419,72,65,0,0,637.4501992031873,32.54807692307693
148,"Census Tract 102.01, Berrien County, Michigan",1742.0,1571.0,1439.0,0.0,0.0,0.0,0.0,0.0,3073.0,88.0,0.0,53.0,0.0,39.0,117.0,3370.0,762.0,394.0,47.2,1661.0,1661.0,1490.0,158800.0,2.25,,26,021,010201,11.69139465875371,59,118,278,200,198,152,0,0,492.8783382789317,10.2950030102348
149,"Census Tract 102.02, Berrien County, Michigan",1249.0,1170.0,1114.0,0.0,0.0,0.0,0.0,0.0,2397.0,30.0,0.0,0.0,0.0,179.0,250.0,2856.0,848.0,621.0,48.4,1797.0,1797.0,1214.0,110400.0,2.35,,26,021,010202,21.743697478991596,16,168,82,247,80,37,0,0,629.2016806722689,32.442960489705065
150,"Census Tract 103, Berrien County, Michigan",2011.0,1710.0,1409.0,0.0,36.0,0.0,0.0,0.0,4293.0,233.0,39.0,70.0,0.0,121.0,169.0,4925.0,1357.0,863.0,39.9,2487.0,2487.0,1880.0,95600.0,2.6,226094100.0,26,021,010300,17.522842639593907,68,185,326,274,61,140,0,0,504.9746192893401,24.406915963007638
151,"Census Tract 104, Berrien County, Michigan",1176.0,1094.0,1014.0,28.0,10.0,0.0,0.0,0.0,2387.0,90.0,8.0,2.0,0.0,83.0,108.0,2678.0,704.0,242.0,43.6,1308.0,1308.0,1093.0,141100.0,2.4,152222400.0,26,021,010400,9.036594473487677,34,34,191,283,57,35,0,0,488.42419716206126,16.43730886850153
152,"Census Tract 105, Berrien County, Michigan",943.0,824.0,736.0,0.0,0.0,0.0,0.0,0.0,1919.0,119.0,26.0,20.0,0.0,60.0,87.0,2231.0,583.0,271.0,46.9,954.0,954.0,791.0,161400.0,2.72,,26,021,010500,12.14701927386822,31,119,96,208,47,89,0,0,427.6109367996414,17.08595387840671
